RegionID,SizeRank,RegionName,RegionType,StateName,2018-01-31,2018-02-28,2018-03-31,2018-04-30,2018-05-31,2018-06-30,2018-07-31,2018-08-31,2018-09-30,2018-10-31,2018-11-30,2018-12-31,2019-01-31,2019-02-28,2019-03-31,2019-04-30,2019-05-31,2019-06-30,2019-07-31,2019-08-31,2019-09-30,2019-10-31,2019-11-30,2019-12-31,2020-01-31,2020-02-29,2020-03-31,2020-04-30,2020-05-31,2020-06-30,2020-07-31,2020-08-31,2020-09-30,2020-10-31,2020-11-30,2020-12-31,2021-01-31,2021-02-28,2021-03-31,2021-04-30,2021-05-31,2021-06-30,2021-07-31,2021-08-31,2021-09-30,2021-10-31,2021-11-30,2021-12-31,2022-01-31,2022-02-28,2022-03-31,2022-04-30,2022-05-31,2022-06-30,2022-07-31,2022-08-31,2022-09-30,2022-10-31,2022-11-30,2022-12-31,2023-01-31,2023-02-28,2023-03-31,2023-04-30,2023-05-31,2023-06-30,2023-07-31,2023-08-31,2023-09-30,2023-10-31,2023-11-30,2023-12-31,2024-01-31,2024-02-29,2024-03-31,2024-04-30,2024-05-31,2024-06-30,2024-07-31,2024-08-31,2024-09-30,2024-10-31,2024-11-30,2024-12-31,2025-01-31,2025-02-28,2025-03-31,2025-04-30,2025-05-31,2025-06-30,2025-07-31,2025-08-31
395059,36,"San Jose, CA",msa,CA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,841.5271375464685,889.3708239846853,734.8784624081402,865.7745535295992,907.1729957805907,732.8925152749491,555.8914893080856,1003.2894736842105,653.1826293872695,794.7019867549669,859.6905323891949,811.4087898856111,577.0559778852798,881.3781206453671,907.8212290502794,900.6543680752372,766.8655346489215,683.9288881589752,783.1830291617279,701.1201629327902,801.2097495484718,859.3055780254824,855.2077062010837,987.4127516778524,989.7979994266486,899.5020530971628,1091.0371131735137,1079.6000802850117,1051.6430089026187,919.2368008363826,932.3391381918318
394902,37,"Nashville, TN",msa,TN,136.28736234923966,142.59259259259258,143.3928950129398,142.85416666666669,150.81449462431098,150.90702527243218,148.74822862541333,151.93232313119756,152.3285351397121,152.96662649262032,154.23251478001,157.04387990762126,145.40980235935132,152.21021611001964,155.1246537396122,158.43352192362093,157.10204081632654,154.72458005283227,153.83567616816347,156.59119496855345,161.60414760597743,165.26396327467484,161.20698101653397,160.79632465543645,159.58670520231215,158.86601661249549,155.13508341252242,160.31434184675834,159.3049229617465,161.36363636363637,160.27818991097922,162.0469323581155,164.25881410256412,163.03571428571428,166.66666666666666,167.54521093360435,170.89798634093705,171.6518026565465,171.02480728046146,182.61514305652477,182.3050847457627,188.41537908731584,188.32426282316464,189.74069898534387,189.89983305509182,199.10766961651916,199.9011108054199,203.92685475444097,202.85567024337143,203.3474429801126,213.4620088157824,216.290766233632,222.78162366268094,221.71919770773638,223.39840425531915,224.08342245989306,225.56506878960198,226.77154195011337,226.7383271750084,221.63820903220363,224.11925976696367,223.0065689742294,227.56954713037993,230.32842545084543,225.91826858137253,223.52621069015902,227.01631281109627,229.92994746059543,228.71475054229936,227.55453501722158,228.07149510945504,229.2149718449818,226.28825676226253,229.58057395143487,230.70553163299107,234.6090260127827,227.76640509543188,230.47164811870695,230.5438100593439,228.67119901112486,228.73564475829403,228.11252180655165,223.08980755523876,226.1558314382312,225.03622478963763,234.30947216196674,225.5961357210179,233.3208430913349,227.28750496059868,232.6783867631851,230.26774398699592,231.2533185840708
395194,38,"Virginia Beach, VA",msa,VA,133.60991806863237,136.59466327827192,135.6483226535997,136.92946058091286,137.60042849491163,137.7332527702785,142.1465656588229,146.11447184737088,143.88457529949446,145.49867935163786,147.6238432226456,145.9661167622184,132.95454545454547,139.05858395989975,135.5105105105105,137.91497137318802,139.16114790286974,145.00811433592455,144.0302267002519,140.68875317514488,146.1532899493854,146.89538461538461,144.4,148.8311595993819,136.91304347826087,135.26783479349186,147.2605580693816,141.8622448979592,140.79476861167,144.03292181069958,149.9921875,150.70221193302757,151.09223300970874,157.3730684326711,151.79856115107913,154.48098370031457,145.32750279121697,149.8941504178273,155.47619047619048,158.98876404494382,169.12885985291774,162.05597369419576,170.8449767132402,171.32365851959884,176.85832607361175,183.16748260462293,172.30309072781654,185.4038164002063,187.77622523876067,182.45148297326986,187.0384336127163,192.56329928078003,198.698595146871,194.4,195.2716468590832,195.0141482739106,201.81830638531102,203.84391380314503,207.56699947451392,203.64098878244926,193.02786651614505,195.42285714285714,194.11808219178084,197.9206623402231,197.45,202.91133656815174,200.07186544342508,204.00894211256195,205.36542390194074,206.56639975147866,200.99556119213696,204.5187637969095,202.13235294117646,203.5970082815735,205.4979997009862,208.5646075798269,214.32743362831857,205.5576704468956,211.96478873239437,213.68706990220934,206.9171695008228,205.92339979013641,213.85888229784578,217.64695604802625,223.26016509514864,217.0515637371338,212.1418826739427,222.5796178343949,227.3819126545646,226.20833333333334,224.16143856229266,227.48634945397816
395005,39,"Providence, RI",msa,RI,188.62559241706163,204.26682692307693,189.61148648648648,207.059243697479,202.2274325908558,208.0,213.62179487179486,213.12112007877943,205.46552949538022,210.81349206349208,217.4831081081081,219.64285714285714,208.94611108514084,225.13625948254764,218.0146036161335,205.4037130960208,217.72345301757068,218.3673469387755,216.1851513514498,210.9370786516854,211.57950680272108,217.89199739752766,215.92753623188406,225.72367238194863,212.1173469387755,193.2247899159664,219.87605684475625,224.7737603305785,216.58415841584159,221.27017756255043,227.94117647058823,219.7208298524088,229.16666666666666,228.90379901960785,232.30947368421053,228.3653846153846,235.14322359982899,223.20656574667527,234.22694617856422,234.16289592760182,236.5208545269583,253.51202275273636,260.9532373579278,262.2323593073593,256.5031982942431,265.52287581699346,262.92134831460675,263.77036462373934,265.52287581699346,259.71223021582733,268.2755670012009,272.22392168858977,278.11707680835195,290.36004645760744,284.12090516824367,283.3333333333333,283.64919474653834,284.019975031211,288.36396110633507,300.55601385909915,281.2578768783325,280.9047619047619,281.0603112840467,289.11094043887147,286.7958382233457,304.68825519574676,315.64744861619863,309.037558685446,311.7241379310345,326.9230769230769,325.4237288135593,329.8611111111111,288.2823450134771,300.4847309743093,314.391061066593,298.40154739990794,296.0474308300395,319.93333333333334,316.9401913875598,340.2323775120512,318.0618479880775,319.7738010021475,321.45669291338584,320.1505593413352,313.034893001844,335.451577930854,322.6601646385111,343.088025808614,329.78723404255317,352.90718038528894,337.5,336.32286995515693
394714,40,"Jacksonville, FL",msa,FL,128.63869205248272,127.18600953895071,132.28075709315289,131.3953488372093,133.69289340101523,134.3218601542464,136.05898123324397,137.34076433121018,138.72832369942196,140.41954545454544,141.0772844559006,141.6638888888889,136.30029926705464,141.28318584070797,136.6120218579235,137.53214061160946,141.06720257234727,147.45444059976933,143.75326711970726,145.8509888653482,146.3617354939885,145.07240213158434,144.43468606078943,142.96854691967766,139.87117552334945,139.17543859649123,142.68672675857192,143.92059553349876,146.61441733696972,146.55192839647196,146.86680698644807,147.86077518574606,150.17667844522967,152.14801103368177,153.7123352165725,157.57651255043453,149.74198180947823,152.63261954697714,156.11736966203824,157.90470588235294,161.17899971996908,164.63588767253688,166.9551282051282,165.39635371563742,166.66372202591282,173.21784517014197,175.25925925925927,182.44972142821487,186.97278911564626,189.96589769307923,192.56619718309858,199.47157726180944,199.70452355337451,198.8856413879925,205.64726324934838,211.2519190509421,205.76750406720674,214.09498878085265,216.57250470809794,213.1184668989547,206.79468242245198,206.14202220923437,206.66507558752738,209.6719648292188,216.90144309243036,210.25641025641025,211.5903060341333,208.02759018553047,207.05059920106524,214.8590594573657,211.96,212.34567901234567,207.60162601626016,203.65430909966298,215.26760563380282,214.37416777629826,211.12282551396942,210.5013731232533,214.14016872160934,204.1977829638273,210.92394366197183,203.09085438958522,199.2745300436388,202.41087613293053,197.79565294213933,202.74725274725276,199.15700737618545,198.85795454545453,199.55974842767296,195.71513738551207,201.26327380094958,201.51962507322787
394862,41,"Milwaukee, WI",msa,WI,,,,,,,,,,,,,,,,,,,,,,,,,,179.14274932915922,215.82460809546092,180.96607245543416,183.7692164937762,189.234375,193.07441076250103,208.78644602048857,205.45454545454547,199.0480132450331,206.9935691318328,224.49539720422774,184.41840277777777,202.25590979152344,212.70845313398505,208.6230876216968,222.77748093676985,220.559670781893,237.45432399512788,224.24242424242425,238.3139534883721,220.32902467685076,238.16675297773173,240.31859379291404,231.1397242555193,242.42424242424244,244.80311614730877,252.69614804716747,248.79890185312286,245.07080610021785,267.1129503407984,253.2982791586998,257.44868035190615,243.2021466905188,241.16844198680636,246.5271168225915,256.1386615310544,269.76876962603484,255.688622754491,242.5712553062462,268.0584150326797,261.1183560414785,267.5785220090602,274.0842383184792,259.1912167053911,268.2772441847992,277.44635178375336,254.6053124313994,269.9296225207934,266.49583600256244,264.27048438741707,272.72284461763275,279.7877472262422,271.066129959747,272.91440543464535,263.7063829787234,278.92245824267206,275.85168334987895,292.11686879823594,275.06468579741437,269.4837274987174,284.778000342315,282.1827078619077,291.92701824543866,285.8373943826905,288.60222693696005,280.44809989087605,268.3306494900698
394935,42,"Oklahoma City, OK",msa,OK,105.76420640104507,112.58959490195275,113.89495390587093,113.57432376540658,118.50282485875707,117.71496224652239,123.44913151364764,122.85,123.0041537119528,123.83419689119171,124.82588853597457,125.3858024691358,114.26553672316385,120.80431665727892,120.84592145015105,121.90852625635235,123.45679012345678,127.00596056854654,124.32997355277055,127.65990265304724,124.02861639876497,124.1273517829162,127.34693877551021,130.77111241550335,117.4957866595656,119.73668715607869,124.3815697711368,127.08193723336052,132.10850372177492,132.7877708512669,131.43369342333563,135.55383423702557,133.36516393442622,136.6989432157029,136.67928151603172,136.62085691188358,130.5613280830926,135.14643670680118,138.59962655219476,138.36186106191087,142.33576642335765,143.430692803917,148.24259131633357,145.65310771233322,151.45140933950358,152.28720324261727,156.066539870386,157.89473684210526,153.63138179800222,163.19253976961053,161.45799420893792,166.8734693877551,169.93957703927492,173.00031746031746,173.93304853041695,178.55216520265066,177.12927707495078,177.40766240715095,175.2470098803952,173.3934625038474,170.74239049740163,170.89201141757604,177.4383887937688,176.8734693877551,178.8581189710611,177.84743591860416,178.87691521961185,176.74035976615198,176.30733847909875,177.68301350390902,178.16901408450704,176.50972364380758,179.98859098687961,177.68195503211496,180.35908596300325,181.53051306564691,180.99763038548753,182.94044665012407,181.57203621152797,184.73155256984433,185.33214285714286,186.14199759326112,188.86182902584494,187.2268408551069,177.87316318638824,183.14626865671642,182.80580377034437,184.6971954049331,186.00791556728234,185.26222222222222,187.36904761904762,186.27040602762662
395012,43,"Raleigh, NC",msa,NC,123.32775919732441,125.5501996037471,126.04013705335291,128.04297981092037,129.9715909090909,129.38606452866009,130.98277747249978,133.88581952117863,135.57483731019522,137.20173535791758,138.42307692307693,134.77088948787062,137.85199738048462,136.0,137.43055610796708,138.2306477093207,139.73799126637556,140.81834010446894,137.47228381374723,135.6842225096683,141.3908671973188,142.66283454605184,140.35169863300513,141.83971465677564,140.86524991582976,140.39955604883463,144.85696895922095,143.43500199011578,145.9041028546351,146.9799980293625,146.4947747508893,148.6111973757097,149.24766165107766,150.45947030497592,150.9786233433091,148.64524259609325,148.37957617951088,147.9223125564589,155.7459677419355,158.8124410933082,156.48976668869676,161.43720248993043,160.02844950213372,164.37684003925418,170.02945140518145,175.5334665480375,177.92302106027597,175.49491706795078,179.38396919845994,181.21220425687403,184.00852878464818,189.29971988795518,193.44308827703662,197.76640297812935,204.3301759133965,204.5754509458865,203.84174311926606,206.86484829911126,202.26537216828478,201.47169435775245,198.808708093988,191.82060390763766,191.98675496688742,196.34094081343403,193.41814295419573,197.17620028280237,198.71420222092343,196.985446985447,200.25673940949935,202.44216873165783,200.3001509487591,201.03833932054067,195.0975487743872,195.71035821136894,200.03918495297805,199.54834053039986,200.0,201.53774464119292,199.86101401511368,200.1039501039501,201.05786573972847,201.69851380042462,196.6971032745592,198.63704630788484,195.18126028782288,195.73682158645482,195.62993957687524,197.51452905722283,193.52523891925904,196.96969696969697,191.67239404352807,194.09303534303535
394849,44,"Memphis, TN",msa,TN,109.96563573883161,110.67888787045524,112.16617210682493,114.85227272727273,109.96666666666667,114.76034215276906,113.00256629597946,112.48062071862478,116.89602446483181,117.9766107678729,115.72196360558613,117.89819821568264,113.59615543186972,112.68603827072998,113.0704029875412,114.52130096197892,116.2858329871209,119.06225980015373,115.40691942020995,116.90965654554505,120.63981680776774,117.95407098121086,118.23931658010946,121.33699633699634,114.98,121.33075039266282,121.04700854700855,120.51523702119455,122.01284796573876,123.70976753882272,125.98953503726744,124.90615049819004,130.31645569620252,130.64830996550435,130.2800400375214,132.5381047051027,124.27148732525606,134.38202247191012,138.38744085089667,137.09677419354838,137.49368367862556,137.2047413628846,144.0515532055519,143.29982896906165,146.11099512874043,149.0521327014218,146.72672672672672,151.37388793142546,147.93976065799512,147.88384653310027,155.26448362720404,153.3724884080371,155.36492623032237,158.22526478139469,161.80372438000398,162.0281292340722,161.89290161892902,162.10277584868712,164.70161271582276,162.403951701427,162.98382850996506,165.1791103533298,164.03301900206458,164.97135818620336,165.71106855608008,166.98529411764707,165.25076765609006,165.25076765609006,165.09887760555853,167.82142857142858,167.561310782241,171.4771997430957,166.21356165558433,170.19267822736032,170.35233516483515,170.59736229635377,167.07033069399162,167.82289002557545,166.83782627299956,168.88168315614604,170.87944088526498,170.0,167.34357848518113,169.99953202299773,166.3404023926047,170.28455284552845,173.35388976849407,172.10578842315368,172.65625,177.19330855018586,173.86009864838894,175.8121696654508
395022,45,"Richmond, VA",msa,VA,136.07076781742165,138.06980153561594,136.97916666666666,141.1335618630378,139.64918132201333,144.77246543778801,141.16080828716815,144.1532385466035,144.41365387492522,150.27322404371586,153.1752792780843,154.36641079445593,137.93044360877235,144.9009340981991,143.35443193847158,145.48969072164948,148.34826427771557,147.11042311661507,150.11111111111111,147.30878186968837,148.72222222222223,147.2902097902098,151.4935064935065,153.43376918703808,148.90302448391742,149.57300592565437,153.63270717526035,147.6594700686948,154.17163654488303,149.81309255079006,153.24321266968326,155.0625,158.41243371030606,160.12353786622444,159.74638205499275,164.41851304775972,159.5266738274257,162.49454162538996,166.0472972972973,166.60493827160494,163.08188927988576,171.50988615937686,173.8241308793456,178.64961139896374,178.95769061260467,182.87957702020202,189.13858602150538,190.44840703756537,188.98809523809524,194.17342857142856,196.46112046987844,200.10149052693416,197.8318181818182,201.15570144260187,196.5732217089605,206.3393191170969,207.00106157112526,212.41204213378268,217.69719808986827,209.25067996373528,204.55544219145992,208.93770491803278,208.26388888888889,208.0782905982906,216.1394861129294,215.2373327086488,209.43503039513678,213.2062298603652,209.74098360655736,215.04049676025917,215.64606650969262,220.0854700854701,214.34901978580504,222.44642135058632,221.38761238761236,225.76573161485973,230.41237113402062,224.34071214859807,227.1819345778654,233.9989983974359,228.016991142173,232.5040075436115,231.7167213114754,233.60240334378264,221.72336111736877,232.3308580858086,234.39420164430982,235.9108115795715,236.94638694638695,229.6476306196841,231.5592964706664,227.57182334875014
394807,46,"Louisville, KY",msa,KY,114.5211272515479,128.44392343493897,123.39449541284404,126.03164556962025,128.56509170653908,127.83104175231759,132.89076767005668,134.54285714285714,131.66397415185784,126.48809523809524,132.53781436740178,130.52451938742263,130.31554292663154,133.0557566980449,138.2147838214784,127.64006791171477,133.85714285714286,136.56783429089515,137.4125874125874,140.98450599491977,143.398392652124,139.41344778254648,138.4290243043325,138.82575757575756,131.54545454545453,137.6679669517602,137.16814159292036,150.03392857142856,158.26407284768212,153.88525780682644,149.3939393939394,157.65077211433098,158.44072072072072,158.33611881598415,157.37549621675606,155.0458625633221,153.99239543726236,152.0453677172875,150.0,153.88802488335926,160.343792633015,157.15407209612817,169.76735862562634,172.11423245906005,166.26187961985215,169.2403486924035,162.90738007380074,166.75751957148742,175.49157303370785,167.73318773318772,174.97543695938478,174.32118330692023,192.64705882352942,183.39298496778812,188.40579710144928,179.7147084295612,184.0158979992817,191.09878310665712,187.1865364725589,176.2313749242883,173.4056434004965,176.8447204968944,176.63098427032583,178.3270202020202,181.3522216066482,185.13227513227514,183.0611310918096,187.45992670473674,184.9568434032059,197.6425855513308,189.98966330589215,173.89335440139234,183.8323353293413,184.15882112157183,181.83360499953085,182.14116392082494,184.1789052069426,193.10094408133625,188.74364560639071,184.03853636363638,185.92684438933665,185.23537803138373,188.28504672897196,186.47568287808127,177.51937984496124,179.29063957361757,184.20318658280922,185.02186503306325,188.74107047341312,194.08502772643254,199.5492594977463,187.07905853952926
394910,47,"New Orleans, LA",msa,LA,119.42174732872407,115.94506517690876,115.81307870370371,123.261421781764,122.25383631713555,122.15320910973085,127.21518987341773,126.2135922330097,124.32795698924731,133.1701346389229,144.07431133888534,131.7008603573792,108.6800441826215,111.28571428571428,125.19653472524286,124.21185372005044,137.43257787275195,131.62513162513162,134.43284716942006,136.5627521102,137.3996129656507,135.1039260969977,130.88235294117646,154.20560747663552,134.5183486238532,132.87569573283858,129.72972972972974,140.0,136.17435454901215,151.77353342428376,141.88576152988963,143.92857142857142,141.98782961460446,148.32798452961384,163.1758402338042,157.69230769230768,154.54545454545453,148.00665315245075,159.69299851722008,164.29364198509592,159.5896729586256,167.15234885258593,175.0,180.75487423458907,181.11254851228978,174.75214505250577,179.93827160493828,189.34075625042027,166.66666666666666,166.08695652173913,167.2044721531469,174.10249123804113,160.8187134502924,174.8750892219843,172.2992854140395,176.88679245283018,170.58823529411765,169.91757056696704,164.73087236777582,163.42235620256616,155.50472705093017,156.00907029478458,161.0889110889111,167.18121507744388,163.82684037439918,169.60265160191952,168.35740750351027,163.9344262295082,161.5194262008808,169.62076453062667,162.6990861618799,165.8827722486696,168.80794701986756,177.04667176740628,176.68350168350167,175.79668874172185,179.15391969407267,171.8009478672986,168.40453938584778,175.43046357615893,167.52618926319812,169.53186115999046,170.06510922801834,170.51470588235293,174.54241188626034,175.46395193591457,177.85700757575756,181.54491543226348,173.7242311591754,178.38504936530325,178.66612554112555,170.54775947393398
395053,48,"Salt Lake City, UT",msa,UT,175.12527472527472,170.19968092053892,178.6518254674978,169.53825277014266,171.48811325587351,175.22497724233017,180.53315925426773,161.8299539170507,153.95501405810685,174.07407407407408,158.80543633762517,196.6443438914027,160.83341463414635,141.50943396226415,156.4798955613577,135.41085682944808,138.2719655249919,138.32708601529623,134.04054691183404,140.85520640788664,153.79929258960095,126.07325127589313,135.92644978783594,136.9679123393695,149.75630402532846,136.9047619047619,152.62860438292964,147.64471476510067,143.02218114602587,145.12785046728973,163.0894705300982,176.35596695663642,160.74075,158.16420664206643,152.54762477513282,158.97212543554008,174.30012274587745,161.58536585365854,153.90461672473867,169.6843910806175,195.6884421025353,191.76712328767124,212.8775048496684,207.5500997008973,221.14585182831672,220.6506421529711,228.48475505310037,253.84256756756756,239.63936912344556,252.93117270788912,216.72430372807017,260.6642346938776,247.1120634920635,251.66153846153847,222.53456061132337,269.589125733704,257.79376111200907,253.44180225281602,186.11111111111111,197.97910005487472,187.75145283862315,191.37410714285716,186.41618497109826,192.63271018227522,197.53846153846155,193.94618834080717,214.478551751279,214.00778210116732,213.50332833349822,216.0200124703273,218.4919766593727,208.7715877437326,214.2000763650248,213.65023986044483,218.16787598944592,213.19930222416048,210.16878996967023,209.64017188891296,214.50939457202506,220.5626755377407,233.58092259577796,216.67366652666948,220.84704642327114,214.02684840974803,218.72396898411455,213.0971128608924,214.98267287537783,220.48708107565724,212.95230263157896,232.0351201478743,235.03616636528028,232.817482239603
394388,51,"Birmingham, AL",msa,AL,,,,,,,,,,,,,,,113.89062976629766,111.9047619047619,134.96801705756928,140.77210857119064,127.29246183206106,127.81965593427529,156.67046070460705,125.32915360501568,151.2932444013441,109.3125,116.95238095238095,121.26632462686567,119.88249079343822,123.70299857210853,125.6534907597536,125.54926624737945,130.61044330139714,119.28856714927609,130.18207282913164,138.31854953164918,129.05124129514155,136.33436067646593,147.73925715134334,155.73926333352733,153.0,147.83137007772228,147.0990343690579,149.6175590289325,150.5393808934563,157.46691871455576,158.37262557859722,150.97670924117205,160.747413507538,162.5605815831987,165.96269781461945,162.53922237380627,158.6294849629677,162.62344590359004,168.96089261486406,165.3926267158474,179.13669064748203,178.36669335468375,171.71782596451703,181.23242513845867,173.14334051061212,172.226953125,178.25864804823865,170.72687224669605,170.27435751829972,173.33836248732825,176.3961559318758,174.8349630489841,185.5377421509686,177.38621010948054,174.13396933351606,181.00805854164474,179.7150072150072,185.02650485970653,179.58919166353957,171.87147688838783,180.7703576247066,173.92119565217394,180.3269447576099,177.34330819370473,191.33968571833825,188.36828309305375,191.52175681461398,185.6139053254438,207.2816759212519,188.96994247128805,164.69061067966217,170.70990540393606,169.43466783985923,179.4315632011967,177.50845546786923,174.5584533206685,183.50320326150262,183.43464641263301
394640,53,"Grand Rapids, MI",msa,MI,110.25915788939045,113.77590909405379,129.4066145534519,125.99659607335956,125.44802867383513,131.69651251950404,133.58716063513003,135.4802973710968,148.4375,145.207004153996,142.31223217166104,145.30132735079735,142.9209468512729,143.71960144886614,136.40173076529882,122.71611671666213,146.3768115942029,141.0786699107867,145.15408664582404,141.9704526033786,150.5575129965581,150.32076984763432,152.89431757833245,147.33400402414486,143.49880241541007,127.88844621513944,148.8878801634135,152.29911751045054,143.6839337112113,160.67653276955602,167.37301308428272,152.9170692431562,160.55868873067715,169.51258920423305,158.9879518072289,166.79249681982807,153.95894428152494,161.5532446708168,171.04318936877075,166.07103825136613,175.1147421084254,177.8041645857328,183.99965273256066,190.29490616621985,186.67069654863738,191.78082191780823,191.20218579234972,186.0,191.89887079498212,181.03837471783297,184.2017507294706,191.18428040361127,200.57142857142858,198.98566251227643,208.8563589422027,206.30311145883485,202.56549678695006,200.00740264553173,212.33676975945016,207.10059171597632,204.20127015144112,202.7538344693532,197.640727893521,204.7323315115596,217.73333333333332,202.93666666666667,211.96401028277634,219.36612021857923,212.5581395348837,215.43382646941222,218.70286576168928,213.79688883284604,206.4029546612328,215.17471948516692,206.18556701030928,216.20663931368892,218.33223031105229,217.8796046720575,223.62869198312237,215.44700793078587,241.19953033349438,224.7191011235955,223.98907103825135,227.05078125,215.05376344086022,232.31141589350545,226.23621393115565,235.58797524314767,221.5568862275449,225.85345187839982,214.77643125783536,228.3345551482839
395167,54,"Tucson, AZ",msa,AZ,135.3569628419786,136.0956728282277,136.94476358815731,143.60367507812379,141.4278163358648,139.81318284507984,143.04407897071872,142.0841474944847,138.7137381566588,145.7053483404535,141.27330631152287,148.97260273972603,142.30456852791878,148.7885884502703,145.859658312503,148.94834692085124,147.88657243816255,144.54545454545453,148.15518121490555,147.46569554207412,148.876269035533,149.41379310344828,149.38085434894492,144.08314418064012,149.04239178937974,147.4763406940063,145.90281030444964,149.8353591160221,149.51170170316993,151.2881214843193,149.29673556737202,155.4134762633997,160.52358735095905,159.93325526932085,155.9200869789995,171.83912037037038,158.11124845488257,161.76795362024836,167.40734265734267,171.12299465240642,175.50143266475644,178.3691959229898,180.9971346704871,183.25091681142635,193.5938609829388,187.02165649296978,196.51801620780975,191.74893617021277,195.6816302910053,194.1316371681416,196.6014705882353,203.38500107889567,210.87494269513815,207.07941929974382,213.8069116840373,209.375,206.86286004158308,212.59539354370693,210.71012805587893,194.17022030267628,201.13825363825364,205.39434636066284,202.6408839987901,207.21638547415955,213.47784682592595,205.48289441022354,212.8147715718946,210.46502518186907,213.06235201262825,211.2780010769283,204.40894568690095,202.2299095263438,212.00674325714593,207.33801295896328,215.59943438584216,211.67007498295843,220.83804885228574,217.55945673157012,216.87707641196013,214.35571606919922,215.39928491113972,217.68326804700615,221.04085058757695,222.89199906587845,223.7516005121639,221.875,223.27044025157232,222.13571428571427,218.13224267212,215.74304227195256,218.24979480544775,217.90633608815426
753924,55,"Urban Honolulu, HI",msa,HI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,720.0165343915344,658.4187279151943,739.8578042328043,789.2491166077739,547.7401101500202,618.6726659167604,615.2883625128733,691.799230470856
395169,56,"Tulsa, OK",msa,OK,114.3149138004159,112.38165062919774,113.92405063291139,113.34792122538293,111.89142857142858,117.52136752136752,115.50619888263685,117.47851002865329,122.78977185729597,118.53695901953274,118.89153754469606,121.42857142857143,116.00095756777785,117.92577191895957,118.1800341549128,120.45889101338432,120.8541187004349,122.92358803986711,120.58100970845416,122.08865514650638,121.37006701414744,124.84571071996591,126.33663366336634,120.55065686331237,118.92365603186785,125.97120128714612,122.73372582738789,127.36789547760691,123.56172666338017,132.3482672498239,128.1195422617505,131.5367096480379,134.66162830642392,133.0,137.22194790023244,139.6187787497899,133.10489531857684,135.36549802726017,135.03724394785849,133.81026326614563,139.03753178625848,139.1304347826087,139.35520249631074,146.82022471910113,145.98011397173244,147.2790813779331,152.10075657986917,154.36005625879042,152.56690140845072,151.7083631165118,158.3412660458849,157.87657766380048,168.09407170749023,165.47533952823446,168.9629518072289,172.56637168141592,174.05670446964643,171.40680548501777,177.1821631878558,176.85399714267967,172.78661546900713,176.82960973455778,173.5697772646149,174.63169464747375,172.40221203129215,175.48060813227127,171.11245832070324,177.35655899252868,173.0672523800055,179.5472287275566,180.52803572669364,183.67640579272842,174.80022197558267,177.20700644015102,176.8219633906055,177.28899082568807,179.93414120126448,182.72829131652662,178.43791273306118,181.8058300395257,181.30465124709977,185.90084845087648,185.80833942940745,183.37075458655704,180.07426567810984,187.2303430783607,182.18825507017442,182.60111061968647,182.85611917283956,187.82870022539444,178.142305570877,180.4394005260972
394619,57,"Fresno, CA",msa,CA,166.5407263183291,167.16867469879517,159.61709190811732,161.10581770518252,165.19157088122603,164.78436996779388,167.3818344404701,170.00300270243218,167.15604026845637,170.4202000434877,166.29429503748923,172.38912732474964,169.56292785676672,168.5350529100529,169.09722222222223,165.29449018366054,171.2666338097585,174.99869434652044,175.42748575047497,176.88679245283018,175.1865671641791,178.35365853658536,175.4617414248021,174.12935323383084,170.25593008739077,180.97571651045143,180.60911332081628,178.24074074074073,174.78152309612983,180.61023622047244,182.9518760250952,189.06803797468353,183.25917686318132,184.375,186.2256410647567,188.82646691635455,189.0096618357488,188.52459016393442,189.24390215743693,196.79144385026737,193.0379746835443,194.56366237482118,212.64689423614996,212.95871621694755,209.5367847411444,230.65407689310672,226.55426765015807,226.6594711279007,225.14985531211244,217.90281329923275,221.3206491326245,234.8969937706811,236.8903338011172,235.47094188376752,240.3437523804403,232.96447291788002,234.80885524590857,233.59011177492235,239.3347794649313,242.71844660194174,239.8159509202454,246.2546816479401,235.289592760181,253.07302964569777,249.28092042186003,236.7143184906726,253.58228397742076,243.59261331841074,238.78858474082702,238.6117136659436,224.56896551724137,248.8509520682863,228.1003214322242,243.72559955382042,239.52738990332975,239.95340710541643,224.679029957204,234.05275779376498,252.49089359063782,225.45327563540755,227.05513784461152,246.78899082568807,248.5771380272659,247.94107142857143,247.01411509229098,244.11232937800528,242.98764594128411,252.07383279044518,256.1330381422345,259.6606923542683,257.50577367205545,250.3770739064857
