RegionID,SizeRank,RegionName,RegionType,StateName,2018-03-31,2018-04-30,2018-05-31,2018-06-30,2018-07-31,2018-08-31,2018-09-30,2018-10-31,2018-11-30,2018-12-31,2019-01-31,2019-02-28,2019-03-31,2019-04-30,2019-05-31,2019-06-30,2019-07-31,2019-08-31,2019-09-30,2019-10-31,2019-11-30,2019-12-31,2020-01-31,2020-02-29,2020-03-31,2020-04-30,2020-05-31,2020-06-30,2020-07-31,2020-08-31,2020-09-30,2020-10-31,2020-11-30,2020-12-31,2021-01-31,2021-02-28,2021-03-31,2021-04-30,2021-05-31,2021-06-30,2021-07-31,2021-08-31,2021-09-30,2021-10-31,2021-11-30,2021-12-31,2022-01-31,2022-02-28,2022-03-31,2022-04-30,2022-05-31,2022-06-30,2022-07-31,2022-08-31,2022-09-30,2022-10-31,2022-11-30,2022-12-31,2023-01-31,2023-02-28,2023-03-31,2023-04-30,2023-05-31,2023-06-30,2023-07-31,2023-08-31,2023-09-30,2023-10-31,2023-11-30,2023-12-31,2024-01-31,2024-02-29,2024-03-31,2024-04-30,2024-05-31,2024-06-30,2024-07-31,2024-08-31,2024-09-30,2024-10-31,2024-11-30,2024-12-31,2025-01-31,2025-02-28,2025-03-31,2025-04-30,2025-05-31,2025-06-30,2025-07-31,2025-08-31
102001,0,United States,country,,0.9843381477996346,0.9870984238272373,0.9899606778522821,0.9918160545006036,0.9920870344287852,0.9906985678229273,0.9884983067139183,0.9863994516905349,0.9848261240730083,0.9832888623105842,0.9819138158129764,0.9816726999130356,0.9828292238707758,0.9853002174320724,0.987700226752497,0.9894854737709727,0.9900729119825421,0.9894104586314686,0.9880689845324033,0.9867348318644421,0.9857891642044097,0.9848269785490859,0.983545345009388,0.9834394659609842,0.9852352021070837,0.9887937230967975,0.9906353355288174,0.9917380450436252,0.9929896090640801,0.9962290000585731,0.9987494789495623,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.001025641025641,1.0041802151581332,1.0064173516234576,1.0055028587583144,1.0023482846258223,1.0001111481604978,1.0,1.0,1.0,1.0,1.0011433471721316,1.005587791616576,1.0102832938333008,1.0113621688833911,1.006917724438947,1.0022222222222223,1.0,0.9979423868312757,0.9944336149014511,0.9896443428707998,0.9860997151431655,0.9851716281300053,0.9881094166219713,0.9937116575183298,0.9981485164613146,1.0,1.0,1.0,1.0,1.0,0.9977628635346756,0.9940591598309719,0.9896147153865275,0.9885949471587439,0.991298317417966,0.9957427618624104,0.9989996665555184,1.0,1.0,0.999394544353717,0.9975253854752123,0.9950204187308054,0.9925035473784668,0.9903806902889077,0.9880547391589185,0.987255497530089,0.9884314470982715,0.9927054166585879,0.9966269852860389,0.9994430516859202,0.9980506822612085,0.9949354174637007
394913,1,"New York, NY",msa,NY,0.9775329227944312,0.9780686832462729,0.9796044451527118,0.9814929270411937,0.9829541627941434,0.9838445930739851,0.9828855983649905,0.981264956196403,0.9796230158730159,0.9784656084656085,0.9772894980610114,0.9759935366384677,0.9751960398569133,0.975937093355865,0.9778399642088477,0.9801123507856478,0.9815195106273239,0.9819727564011336,0.9810715610292405,0.9799236805427305,0.978760005669745,0.9785761747941505,0.9780865661159611,0.9773008144134993,0.9774218065490103,0.9795778903523505,0.9816308326478603,0.9825782697664257,0.9838254146748193,0.987421518859121,0.9925645069028234,0.996810791403885,0.9991938734381298,1.0,0.9984044550517104,0.9961042250287081,0.9935351819972373,0.995130726945527,0.9974309569685292,1.0,1.0001130651691301,1.000119414496419,1.000119414496419,1.0000063493272888,1.0,1.0,1.0,1.0,1.0,1.0003033060357902,1.003009665981663,1.0077720537374548,1.0110969527902347,1.0088240562167068,1.004061668460915,1.000433463372345,1.0,0.9993325912401226,0.9957420585223092,0.9914557875780309,0.9902157094518804,0.9938062421696938,0.9980925131139724,1.001025641025641,1.0041293033471803,1.0059878000298637,1.0057673004542023,1.0026643788750496,1.0008058821923662,1.0000007407423868,1.0,1.0,1.0,1.0000541755181134,1.002075398874018,1.0065799033785228,1.0104472964878604,1.0110963001012478,1.0068920958970438,1.0029710828260743,1.000301327052919,1.000001026752619,1.0000004711961374,1.0,1.0,1.0000004997200085,1.0009156340063892,1.0031991987783957,1.004808477253975,1.0042641253183546
753899,2,"Los Angeles, CA",msa,CA,0.9991513608534884,1.0,1.0,1.0,1.0,1.0,0.9989610050346727,0.9969033918659486,0.9942367251992819,0.9923434935829304,0.9906132279637759,0.9903300421230679,0.9906085850627088,0.9925946620487857,0.9942866529209402,0.9960731764469184,0.9963209766947186,0.996148223165418,0.9952458609106724,0.9949243933335873,0.995242692308196,0.9951616347034214,0.9949433014894494,0.9960556176793615,0.9979061976549414,1.0,1.0,0.9997087095834547,0.9997087095834547,0.9997087095834547,1.0,1.0000055556481497,1.000086876295462,1.000142995026347,1.000177126642554,1.0005129941470983,1.0046186546482174,1.0115202208640188,1.0196500412591707,1.0252921835957942,1.0283042530929531,1.0272902012314438,1.0231975360187449,1.0188181189043506,1.017030691344228,1.0173800410489053,1.0177308644386596,1.0225062488365066,1.0315250078552658,1.042078823156572,1.0450576435229038,1.0383119534438803,1.0234689993380481,1.0099692654484935,1.0016355904481518,0.9985337117303063,0.9962805273830398,0.9925654718331774,0.9896839340159147,0.9895552204094007,0.993270275959263,0.9976181020462196,1.000591063001657,1.0028169958000397,1.0051452845078395,1.0070233573086516,1.005115187459109,1.0028169992870988,1.0003478634846297,1.0000301005357894,1.0,1.0,1.0000878032259215,1.0014483474436087,1.0035805436056555,1.0044402130938888,1.0031470962529687,1.0010149000909216,1.0000674273767671,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9990472786684367
394463,3,"Chicago, IL",msa,IL,0.9732595741483854,0.9759639130178668,0.9788911947035173,0.9805383944639247,0.9808854359353805,0.9801572002518318,0.9787542007356249,0.9772901484480432,0.9755269876283549,0.9738806256046342,0.9721836559076644,0.9720763368856056,0.9738392490258763,0.9765186748631968,0.978996442154337,0.9800923064577484,0.9802369980837206,0.9795032878672517,0.978555562525076,0.9776004503626127,0.9765736649466498,0.9750203735528643,0.9733749132662829,0.9726598045964933,0.9745275601871185,0.977465037157422,0.9789434904624922,0.9794007701097787,0.9803981171666075,0.9825145192830097,0.9843204390761003,0.9850971349697851,0.9856164974523377,0.985440295689236,0.9848463504632368,0.9841717334072903,0.9862877410025531,0.991643590990457,0.9970898508548564,1.0000476258513122,1.0000476258513122,1.0000476258513122,1.0,1.0,0.998062015503876,0.995917626654698,0.9920416576624499,0.9939796421585739,0.9961240310077519,1.0001961938395134,1.001969293651829,1.0034507751333104,1.003254581293797,1.0014814814814814,0.9979612640163099,0.9944890417940876,0.9900688485025898,0.9864372950252293,0.9836595172474514,0.9833178057770446,0.9889880952380953,0.9952380952380953,1.0,1.000095265313899,1.0001023024999105,1.0001023024999105,1.0000070371860115,1.0,1.0,0.9971509971509972,0.9936995473594262,0.9921950243588612,0.995044027207864,0.9984954769994349,1.0000234584454761,1.0001187237593754,1.0001187237593754,1.000095265313899,1.0,1.0,0.99812734082397,0.9944236371202663,0.9905554231680188,0.9911088211303284,0.9948125248340322,0.9986807387862796,1.0,1.0,1.0,1.0
394514,4,"Dallas, TX",msa,TX,0.992178513812036,0.996321047592669,0.9988449343783189,1.0,0.9994004106769149,0.9966592584199295,0.9933912845637204,0.9901807403583619,0.9887552259486808,0.987122219412733,0.9856357140175896,0.9855641792120672,0.9871206779988729,0.9896440125959263,0.9912155474014485,0.991535423681776,0.9912784249780068,0.9903146552514008,0.9889532956641437,0.9878038703767874,0.9873309534092999,0.9870136975083401,0.9864315210640947,0.9863682077581881,0.9880365272057231,0.9907782299474257,0.9925062969929864,0.9940404479835045,0.9954990100149393,0.9979376096360452,0.9994383600112329,1.0,1.0,1.0,1.0,1.0,1.0013333333333334,1.0084255319148936,1.0189281575713078,1.0297122389869682,1.032876450661818,1.0296465522781313,1.021180800623525,1.0131766426193671,1.0082991283628298,1.0074485857166213,1.0081495581952449,1.0135062831635508,1.0255917380389885,1.0405099456900817,1.049352524300102,1.0447223592328954,1.029354059683007,1.0127595430884904,1.0015263187487828,0.996196484459864,0.9920120661418482,0.9879328178407384,0.9847825078033239,0.9843849705237959,0.9883497269787745,0.9943267384730273,0.998908694070571,1.0,1.0,0.9991674979187448,0.9966470190277555,0.9933053314755416,0.9898116841438153,0.9874302022504908,0.9857213847521996,0.9860949649952208,0.9892927351109133,0.9932060461877835,0.9966390258664445,0.9961209943128435,0.9941798927210863,0.9904076367188238,0.9881854144966016,0.9865688743812422,0.9856113760427835,0.9846357662866859,0.9834826487510627,0.9836351526238585,0.9848357975417,0.9873033159754656,0.9888159265440098,0.9890467318381063,0.9875806399648184,0.9857359877051194
394692,5,"Houston, TX",msa,TX,0.9770723874540358,0.9791418626942429,0.980689998994,0.9819687776053542,0.981857755869808,0.9816370151714414,0.9805922757417463,0.9795981017093837,0.9786433769154463,0.9781799540935682,0.9775168705902532,0.977585767347655,0.9782548138044108,0.9799954190753581,0.9815387724191905,0.9826394020797448,0.9832814222762284,0.9825663426373819,0.9816467923170157,0.9803482882481527,0.9802187064896185,0.9798866775049911,0.9793620169481204,0.9791406375516734,0.9801949905946993,0.9823362099566272,0.983402250750455,0.9840096169625888,0.9844429864100427,0.9855730529803813,0.9863417953720927,0.9868456408349574,0.9872450319139219,0.9872680549630637,0.9869788366261564,0.9875561688265431,0.9906875394040228,0.9951677479588166,0.9986950848194868,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0004866180048662,1.0025109095028417,1.0025121457711696,1.0020255277663033,1.0000012362683277,0.9962870349321816,0.9916110162281068,0.9858638897913251,0.9831501992710326,0.9807949679751075,0.9803692549057161,0.9817687226411546,0.985961078379388,0.9894716602253565,0.9918238254087631,,,0.9883438536947904,0.9855045879691829,0.9835299027716036,0.9817741657115239,0.9801384061643689,0.9800943387582269,0.9816151979850046,0.9843011888084706,0.9861424476471093,0.98726622423717,0.9868148148260488,0.9855560007976067,0.9837230562404818,0.982529253830581,0.9819291461688936,0.9814628250464712,0.9800674416871601,0.9797698226395409,0.980547428677224,0.9828266309564263,0.9844894749931236,0.9845703531942064,0.9838506051060373,0.9817710944026734
395209,6,"Washington, DC",msa,VA,0.9977777777777778,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9990283933222649,0.9971024096982258,0.9948035591235133,0.9957751658012483,0.9977011494252874,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9989437801934181,0.9989437801934181,0.9989437801934181,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0000512899420424,1.0037896076990516,1.0097268426439203,1.01743346427771,1.0199844546968013,1.0173805530852664,1.0097039621567463,1.0034146539806457,1.0000813206473123,1.0,1.0,1.0,1.0021912654188694,1.0091357098633138,1.0179076396878752,1.023124160277657,1.019013521467485,1.0102415916429235,1.0028338056342723,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0000944622907417,1.0026133539783992,1.004171494687997,1.0041545802990488,1.0016356886113913,1.0000775479017936,1.0,1.0,1.0,1.0,1.0,1.0003512469265894,1.003131924263634,1.0061900282391694,1.0064352751240901,1.0036545977870452,1.00059649381151,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
394974,7,"Philadelphia, PA",msa,PA,0.9810736339165036,0.9833714021028461,0.9867047354361794,0.9886448430987818,0.9895659643445921,0.9883330876322635,0.9864061630162633,0.9846558673120085,0.9829327691815699,0.9818171826253703,0.9805376357715851,0.9798736304809624,0.9807858370092393,0.983433511430463,0.9871855443849814,0.9902096399489344,0.991456986289205,0.9903819748538849,0.9876863374917134,0.9859586763362239,0.9854296333813265,0.9851276832220851,0.9829451435395454,0.9823771228740598,0.9841629478672228,0.9893264959537489,0.9918230214055646,0.9935878875610769,0.9953687839189952,0.9982456140350878,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0001282544568424,1.0030268051814801,1.005781814288948,1.005758479959389,1.0028599292347515,1.0001049201272834,1.0,1.0,1.0,1.0,1.0,1.0047297821198728,1.0110284112417698,1.016841263485041,1.013226308566952,1.006927679445055,1.0011148272017838,1.0,1.0,1.0,0.9968297042923909,0.9968297042923909,0.9968297042923909,1.0,1.0,1.0001389467833819,1.0003351406228953,1.0003370453956846,1.0001980986123027,1.0000019047727893,1.0,1.0,1.0,1.0,1.0,1.0,1.0000833541718763,1.0002068567036781,1.0002068567036781,1.000123502531802,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
394856,8,"Miami, FL",msa,FL,0.9635057471264368,0.9648479616129811,0.9655167678842816,0.9659267659746403,0.9662461194184223,0.9669458370962909,0.967648173212499,0.9676371873623103,0.9668956226607901,0.9658358937305326,0.9646643912870237,0.9644836382039513,0.9644310329276421,0.9653364882962379,0.9660300203084367,0.9667715850099569,0.967750590775213,0.9680886176227826,0.9674937880643292,0.9676436698072709,0.9675344287320952,0.9676617280381432,0.9663384251250545,0.9659800021859865,0.9666657661791987,0.9684494415326478,0.9678938859770921,0.9678310379035113,0.9679547685547316,0.9700474741955317,0.97105245056126,0.971309903311235,0.9718519191349437,0.9717220230518103,0.9717220230518103,0.9711984361382663,0.972322155051302,0.974153656882804,0.9772989325882494,0.9811355311355312,0.9852144693608108,0.9879133336845101,0.9886591741893866,0.9878280992119702,0.9869258811485851,0.9873285759385851,0.9876005586305957,0.9907087896952375,0.9943221591622655,0.9984946209146995,1.0,1.0,1.0,0.9956624043604689,0.9894895648542961,0.9822390940445033,0.9775111387774792,0.9743732580551844,0.9710427428935932,0.9703759337028247,0.9705681128978577,0.971958711280124,0.9729191415528863,0.97359886402092,0.9752339132399569,0.9759737145504621,0.9770954599451313,0.9760257348956282,0.9749672490851514,0.9722508774398296,0.9699322885349512,0.9689218927584738,0.9690440178040527,0.9694613543390416,0.9694174369038198,0.9691617268994216,0.9696865270781041,0.9699549114044593,0.9697515708089619,0.9690721785425835,0.9681960335804171,0.9670721510772243,0.9649350116360811,0.9638483742241676,0.964106672041551,0.9653510921742704,0.9651422249871425,0.9641617751567604,0.9636276682183113,0.9633301819770499
394347,9,"Atlanta, GA",msa,GA,0.985195381333941,0.9892182341595787,0.9926290995969733,0.9943135610594851,0.9939132193458738,0.9915251128599888,0.989633553589279,0.9876742468650828,0.9865775703971341,0.9853825019454284,0.9844563187463917,0.9846019790950556,0.9858086155958098,0.9878542930513233,0.9899122777681185,0.9907271843313651,0.9910444911103036,0.9899671869858396,0.9887820035564815,0.986856312343674,0.9860096286490938,0.9856066384619049,0.9848534794937683,0.9850065745758974,0.9864334364004393,0.990713032846061,0.993258889180832,0.9941459106560888,0.9942320909595375,0.9949879325351433,0.9973688849160957,0.9987834549878345,1.0,1.0,1.0,1.0,1.0,1.0014672535680937,1.0050639271647674,1.0094718104992568,1.012259876080099,1.0113732295836961,1.0071408772304256,1.0029596486201273,1.0003545263791551,1.000274260711836,1.000200170173198,1.0016901616456375,1.0067231014599436,1.0142318558023309,1.0206294442052097,1.0206294442052097,1.0132159551767215,1.0052234704421041,1.000095265313899,0.9974160206718347,0.9938141870110618,0.9895086314555064,0.9873442917040606,0.9880124951184278,0.9923180506739833,0.9970663697535945,1.0,1.0,1.0,1.0,1.0,1.0,0.9984420979747274,0.9954922454673527,0.9917375521006443,0.9916287874592503,0.9945786399666249,0.9983333333333334,1.0,1.0,1.0,0.9976771196283392,0.9950524477123287,0.9916853584589552,0.9907460380578331,0.9895392923493226,0.9885773772736917,0.9882934787556944,0.9895409170520502,0.9930623273341436,0.9966084266249237,0.9965950033556865,0.994316177649511,0.9901109602089994
